2023-09-04 09:52:21,UK and European markets rise amid insolvency concerns and record rental prices
2023-09-04 08:35:48,Euro zone investor mood darkens in Sept -survey
2023-09-04 07:41:30,European stocks higher; Lagarde speech in focus
2023-09-01 07:43:53,"European stocks edge higher; eurozone PMI, US nonfarm payrolls in focus"
2023-08-31 08:41:33,German unemployment rises more than expected in August
2023-08-31 07:31:26,European stocks mixed; eurozone CPI data in spotlight
2023-08-30 08:13:48,European stocks edge higher; German import prices drop sharply
2023-08-29 08:00:51,European stocks higher; U.K. index leads as German consumer confidence slips
2023-08-29 06:07:49,German consumer morale to fall in September -GfK
2023-08-25 19:21:36,ECB's Lagarde calls for higher for longer rates to achieve inflation target
2023-08-24 08:07:30,European stocks higher; tech sector boosted by impressive Nvidia results
2023-08-22 10:46:18,Cheap European shares to struggle before testing record high in 2024 - Reuters poll
2023-08-21 20:57:23,US yields hit decade highs; European shares and Nasdaq rise
2023-08-21 16:31:57,"European shares rebound after four-day losses on energy, healthcare boost"
2023-08-21 07:47:04,"European stocks higher; German inflation retreats, China cuts interest rate"
2023-08-20 14:30:34,Germany wants tighter foreign investment controls amid China 'de-risking'
2023-08-18 07:56:07,European stocks weaken; U.K. retail sales slump
2023-08-17 08:14:38,"European stocks lower on  hawkish Fed minutes, China's woes; BAE slumps"
2023-08-16 09:12:30,Industrial output jump gives euro zone growth small boost
2023-08-10 08:07:29,"European stocks higher; quarterly earnings, U.S. inflation in focus"
2023-08-09 08:02:00,European stocks climb higher; banks rebound after tax worries
2023-08-08 16:16:16,Europe stocks dip as Italian banks hit by windfall tax; Novo Nordisk jumps
2023-08-08 08:11:31,"European stocks edge lower; Italian banks, Chinese trade data weigh"
2023-08-07 16:11:11,European stocks end slightly higher as defence firms hit record high
2023-08-07 07:55:12,European stocks mixed; German industrial production slumps
2023-08-04 08:12:39,"European stocks higher; German factory orders jump, Maersk warns of demand hit"
2023-08-03 08:12:52,European stocks retreat; BOE rate decision in focus
2023-08-02 07:48:17,European stocks weaken after U.S. downgrade; risk sentiment hit hard
2023-08-01 16:21:42,European shares start August on sour note as global factory activity falters
2023-08-01 09:26:31,"BMW lifts outlook, warns inflation and supply issues not over"
2023-08-01 09:21:08,Germany's struggling property sector in five charts
2023-07-28 08:20:46,European stocks mixed; strong AstraZeneca numbers help U.K. outperform
2023-07-27 08:54:06,"European stocks higher; Barclays, ECB meeting in focus"
2023-07-26 15:26:07,German IPO candidates hope for post-summer debuts
2023-07-26 07:49:57,European stocks lower; LVMH weighs ahead of Fed rate decision
2023-07-25 07:52:36,European stocks edge lower; corporate earnings  start flooding in
2023-07-24 07:54:25,"European stocks lower; German PMI disappoints, Philips slumps"
2023-07-21 17:06:18,European shares end second week higher; tech records worst week of the year
2023-07-21 07:56:49,"European stocks mixed; U.K. retail sales, corporate earnings in focus"
2023-07-20 07:53:44,European stocks mixed; corporate earnings in focus
2023-07-19 07:06:35,European stocks gain after U.K. CPI grows more slowly than expected
2023-07-18 20:31:08,"Global shares rise, dollar rebounds as Fed seen on target for rate hike"
2023-07-17 07:43:06,European stocks fall after underwhelming Chinese growth data; earnings to ramp up
2023-07-14 20:51:56,"Wall St holds gains after cooler inflation, mixed earnings"
2023-07-14 07:27:26,European stocks mixed; Telecoms sector weighs
2023-07-13 07:39:37,European stocks mixed; weak U.K. economy dilutes positive sentiment
2023-07-10 07:47:38,European stocks drift lower; weak Chinese inflation data weighs
2023-07-06 07:45:28,European stocks slump; hawkish Fed minutes increase growth concerns
2023-07-05 14:00:48,"Bitcoin outperformed popular assets in H1 2023, data shows"
2023-07-05 07:23:13,European stocks lower; sentiment hit by signs of global slowdown
2023-07-04 09:54:10,"Global stocks muted, Meta to unveil Twitter rival - what's moving markets"
2023-07-04 07:37:44,European stocks largely flat; Ryanair reports record June numbers
2023-06-26 16:41:10,"Heathcare stocks weigh on STOXX 600, defence stocks slide"
2023-06-26 13:21:19,"Siemens Energy share sell-off deepens, takes market value loss to $8 billion"
2023-06-23 16:26:06,"European shares post worst week in three months, Siemens Energy slumps"
2023-06-21 09:20:49,Markets await Powell testimony amid speculation for further increases
2023-06-20 16:45:51,"China-exposed miners, luxury shares drag STOXX 600 down; Lanxess plunges"
2023-06-19 16:26:05,"European shares slide, Germany's DAX retreats from record high"
2023-06-19 10:01:16,"China/U.S. talks, Goldman cuts China growth, BoE - what's moving markets"
2023-06-16 16:07:38,"European shares rise on defensive boost, post best week in 2 months"
2023-06-14 07:32:34,European stocks edge higher ahead of Fed meeting; U.K. returns to growth
2023-06-13 07:52:39,European stocks gain after China rate cut; tech stocks lead the way
2023-06-12 16:36:25,"German stocks lead gains in Europe, all eyes on central bank meetings"
2023-06-12 07:24:06,European stocks trade higher; UBS gains after completing Credit Suisse takeover
2023-06-12 06:09:16,Goldman Sachs Raises S&P 500 View Saying Rally to Broaden Beyond Tech
2023-06-10 08:15:32,Rheinmetall could be worth 17 billion euro over medium term-CEO
2023-06-09 07:32:03,European stocks weaken after weak Chinese data raises recovery doubts
2023-06-06 07:18:16,European stocks drift lower; weak German factory orders hit sentiment
2023-06-01 07:27:22,European stocks climb; German retail sales rise less than expected
2023-05-30 07:26:23,European stocks lower; U.S. debt agreement needs to get through Congress
2023-05-29 08:13:04,U.S. debt:  Watch out for these warnings before celebrating the deal
2023-05-26 07:45:33,"European stocks mixed; U.K. retail sales impress, but U.S. debt talks continue"
2023-05-25 11:27:13,Fresenius shares rise; Kabi raises 2023 outlook
2023-05-25 09:43:41,Fitch warns U.S. beware of possible 'miscalculation' on debt ceiling
2023-05-24 09:10:38,Red-hot markets: Maximum tension over fears of a U.S. 'default'
2023-05-23 11:30:45,European shares face bumpy ride to new highs in 2024: Reuters poll
2023-05-19 23:46:16,"Wall Street closes down, dollar dips as debt ceiling talks stall"
2023-05-18 20:56:56,"Wall Street ends higher, dollar climbs on solid data, debt ceiling progress"
2023-05-18 08:20:33,European stocks surge higher on U.S. debt ceiling optimism; BT Group slumps
2023-05-18 04:40:45,Marketmind: Get ready for the debt ceiling rally
2023-05-17 08:26:07,Commerzbank shares sink on prospect rate income near peak
2023-05-17 08:00:36,European stocks retreat on U.S. debt ceiling concerns; Commerzbank slumps
2023-05-16 07:57:12,European stocks edge higher; caution remains over global growth concerns
2023-05-12 08:28:32,"European stocks edge higher; U.K. GDP, Richemont earnings in focus"
2023-05-11 08:40:37,European stocks trade higher ahead of Bank of England meeting
2023-05-10 09:16:27,European stocks lower; Italian industrial production disappoints
2023-05-09 07:57:13,European stocks lower; Chinese trade data disappoints
2023-05-05 08:26:00,European stocks higher; Adidas shines with quarterly sales
2023-05-04 07:57:53,European stocks fall; investors cautiously await ECB decision
2023-05-03 08:10:15,European stocks edge higher; banking sector leads ahead of Fed
2023-05-02 08:15:34,German makers of Leopard 2 tank settle legal dispute
2023-05-02 07:42:20,European stocks edge higher; strong HSBC results boost tone
2023-04-28 08:01:45,"European stocks mixed; corporate earnings, growth and inflation data eyed"
2023-04-27 08:18:57,"European stocks mixed; results from Barclays, Deutsche Bank in focus"
2023-04-26 08:10:41,European stocks lower;  banking worries continue to weigh
2023-04-25 08:19:25,European stocks lower; UBS weakens after profit slump
2023-04-24 07:45:19,European stocks edge lower; Philips shines on proposed litigation deal
2023-04-21 07:54:30,European stocks slip; economic data raises slowdown fears
2023-04-12 08:03:06,European stocks edge higher; Volvo shines ahead of key U.S. inflation data
2023-04-11 07:45:44,"European stocks higher; euro zone retail sales, BMW deliveries in focus"
2023-04-06 07:59:27,European stocks edge higher; German industrial production growth helps
2023-04-05 12:27:20,"In listening mode, new Bayer CEO keeps 'open mind' on company split"
2023-04-05 07:48:49,European stocks edge higher; German factory orders impress
2023-04-04 07:58:26,European stocks edge higher; euro zone PPI data in focus
2023-04-03 17:18:18,"EY fined, banned from some audits in Germany over Wirecard scandal"
2023-04-03 08:12:05,European stocks higher; energy giants lead way after surprise OPEC+ cut
2023-04-03 06:10:21,European stock futures lower; oil prices surge on OPEC+ cut
2023-03-31 07:55:51,European stocks edge higher; Eurozone inflation release due
2023-03-30 08:12:00,European stocks higher; H&M results and inflation data offer support
2023-03-29 08:15:28,Infineon leaps after raising forecasts; STMicro pulled higher
2023-03-29 08:13:53,European stocks higher; UBS leads banking sector with CEO reappointment
2023-03-28 08:06:33,European stocks higher; UBS rises as confidence returns
2023-03-27 08:17:13,"European stocks higher; German Ifo rises, banking confidence improves"
2023-03-27 06:18:40,"European stock futures higher; IFO, banking sector in focus"
2023-03-24 09:18:24,"European stocks fall; Deutsche Bank, UBS drag banking sector lower"
2023-03-23 15:20:53,European equities boosted by the ongoing China recovery - Deutsche bank
2023-03-23 08:55:34,European stocks lower; Citigroup downgrades European banking sector
2023-03-22 08:49:02,European stocks edge lower; U.K. inflation shock weighs ahead of Fed decision
2023-03-21 08:56:42,European stocks higher; confidence returns ahead of Fed meeting
2023-03-20 09:10:14,European stocks lower; banking sector slumps after Swiss consolidation
2023-03-17 09:16:31,European stocks higher; sentiment surges on banking support
2023-03-16 14:23:09,"European stocks hold firm, euro inches higher after ECB raises rates"
2023-03-16 09:32:20,European stocks higher; Credit Suisse soars on SNB support line
2023-03-15 09:20:34,European stocks move lower as recovery in bank shares loses steam
2023-03-14 11:52:42,"Volkswagen invests in batteries, raw materials in race for affordable EV"
2023-03-14 09:13:16,European banking stocks extend decline as SVB collapse concerns persist
2023-03-13 09:34:41,European stocks lower; contagion fears hit banking sector hard
2023-03-10 12:12:07,Daimler Truck shares down on lower earnings despite positive outlook
2023-03-10 08:59:24,European stocks sharply lower; banking sector hit hard
2023-03-09 09:09:31,European stocks lower; Credit Suisse falls after delaying annual report
2023-03-08 09:07:52,"European stocks largely lower; Powell speech, German industrial output  in focus"
2023-03-07 09:08:37,European stocks just higher; Powell testimony in spotlight
2023-03-06 08:49:28,"European stocks edge higher; Chinese growth target, Eurozone retail sales in focus"
2023-03-04 11:40:31,Rheinmetall in talks on building tank factory in Ukraine - report
2023-03-03 17:22:20,"Volkswagen's 2023 sales outlook blows past forecast, shares soar"
2023-03-03 09:10:18,European stocks higher; Lufthansa soars after returning to profit
2023-03-02 09:20:17,European stocks lower; AB Inbev slips on weak 4Q sales
2023-03-01 09:03:09,European stocks edge higher; Chinese data hints at global recovery
2023-03-01 08:04:23,Puma raises dividend after record sales in 2022 but sees 2023 profit falling
2023-02-28 09:01:04,European stocks lower as inflation concerns mount
2023-02-27 10:44:00,Commerzbank rises as Germany's No. 2 lender returns to DAX index
2023-02-27 08:51:30,European stocks higher; positive start to week ahead of inflation data
2023-02-24 08:37:32,European stocks edge higher; consumer confidence starting to return
2023-02-23 09:10:27,European stocks mixed; earnings flood in ahead of Eurozone CPI release
2023-02-23 07:25:33,European stock futures edge higher; final Eurozone CPI read due
2023-02-22 10:35:41,New year rally in European stocks to run out of steam: Reuters Poll
2023-02-22 08:58:15,European stocks lower; German inflation remains high ahead of Fed minutes
2023-02-21 09:38:39,European stocks slip after disappointing Eurozone manufacturing PMI data
2023-02-20 08:45:48,"European stocks edge higher; Eurozone PMI, inflation data in focus"
2023-02-17 21:42:02,"In comeback, Commerzbank to join Germany's DAX blue-chip index"
2023-02-17 08:54:42,European stocks slump; hawkish central bank talk weighs
2023-02-16 08:45:33,"Commerzbank sees 2023 profit 'well above' 2022 despite challenges, shares surge"
2023-02-16 08:37:54,European stocks higher; positive corporate earnings boost sentiment
2023-02-16 05:41:53,Analysis-Germany's oldest companies face fresh break-up calls
2023-02-15 08:36:40,European stocks mixed; Barclays reports slump in profit
2023-02-14 09:00:42,European stocks edge higher; U.K. jobs data helps ahead of U.S. CPI
2023-02-13 16:26:48,'Day of pain': Wirecard boss denies charges in massive fraud trial
2023-02-13 08:58:04,European stocks edge higher; U.S. inflation data in focus
2023-02-10 08:40:55,European stocks fall; slowdown fears grow despite U.K. avoiding recession
2023-02-09 17:12:32,European shares gain as upbeat earnings ease recession fears
2023-02-09 13:28:35,Siemens closes in on all-time high after guidance upgrade
2023-02-09 09:11:57,European stocks higher; German consumer price increases slow
2023-02-08 08:54:29,European stocks higher; corporate earnings in focus
2023-02-07 08:50:46,European stocks mixed; German industrial production weighs while BP shines
2023-02-06 17:11:09,European shares fall as strong U.S. data stokes rate hike jitters
2023-02-06 08:56:39,European stocks lower; sentiment weak despite strong German factory orders
2023-02-03 09:21:21,European stocks edge mostly lower ahead of key U.S. labor market data
2023-02-02 17:30:52,Euro zone shares hit near one-year high on hopes of rate hike pause
2023-02-02 09:19:22,"European shares rise amid Powell inflation comments, ECB and BoE rate decisions"
2023-02-01 09:10:14,European shares hover near flatline ahead of key Fed decision
2023-01-31 17:07:46,European shares end lower but log biggest January gain in eight years
2023-01-31 09:27:46,"European stocks lose ground as traders weigh Fed decision, Eurozone growth data"
2023-01-30 17:06:58,Europe stocks slip as hot Spanish inflation data fans rate hike concerns
2023-01-30 09:08:56,European stocks edge lower as key Federal Reserve rate decision looms
2023-01-28 17:20:57,Rheinmetall moving towards order backlog of 30 billion euros - CEO
2023-01-27 09:02:37,European stocks edge higher ahead of fresh U.S. inflation data
2023-01-26 08:45:08,European stocks steady ahead of key U.S. growth data
2023-01-25 08:53:06,"European stocks muted amid corporate earnings, German economic data"
2023-01-24 08:24:45,"European shares choppy with Fed rate path, Eurozone PMI data in focus"
2023-01-23 08:18:31,"European shares inch higher ahead of ECB speeches, Eurozone data this week"
2023-01-20 17:25:49,European stocks end lacklustre week higher
2023-01-20 09:05:20,European stocks edge higher; Ericsson slumps on weak 5G sales
2023-01-20 07:07:55,"European stock futures edge higher; German PPI, U.K. retail sales in focus"
2023-01-19 09:07:58,European stocks lower on recession fears; Boohoo slumps
2023-01-18 08:50:12,European stocks largely unchanged; U.K. CPI remained elevated
2023-01-17 09:15:07,European stocks slip; Ocado struggles with in-store shopping return
2023-01-16 08:30:58,European stocks higher; German inflation data offers hope
2023-01-16 06:59:25,"European stock futures mixed; German ZEW sentiment data, BOJ, Davos in focus"
2023-01-13 08:48:36,European stocks higher; U.K. GDP surprises to the upside
2023-01-12 08:35:50,European stocks higher; ASOS soars despite revenue drop
2023-01-11 08:59:00,European stocks edge higher; retail sector in focus as earnings season starts
2023-01-10 09:04:03,European stocks lower; caution ahead of Powell speech
2023-01-09 17:16:07,"European shares rise on China reopening optimism, tech stocks lead gains"
2023-01-09 08:43:05,European stocks edge higher; German industrial production impresses
2023-01-06 22:01:49,"World stocks soar, investors pare rate bets after US jobs data"
2023-01-06 08:47:13,"European stocks mixed; German factory orders weigh ahead of Eurozone CPI, payrolls"
2023-01-05 08:52:12,European stocks mixed; Eurozone factory prices in spotlight
2023-01-05 07:03:14,European stock futures edge lower; Eurozone PPI in focus
2023-01-04 09:35:46,"European stocks higher; inflation, PMI data help tone"
2023-01-03 09:28:47,European stocks soar; falling German inflation helps tone
2023-01-03 09:04:16,Brenntag surges after ending talks with Univar
2023-01-02 17:05:38,European shares start 2023 on upbeat note on encouraging factory data
2022-12-30 08:25:43,"European stocks lower, ending a brutal year on a weak note"
2022-12-29 08:26:28,European stocks lower; sentiment hit by China's COVID woes
2022-12-28 08:29:06,"European stocks mixed; COVID restrictions, economic headwinds in focus"
2022-12-27 10:32:33,European stock markets trade higher to start holiday week trading
2022-12-23 08:46:03,European stocks edge higher; trading thin ahead of holiday break
2022-12-22 09:03:11,European stocks higher; sentiment positive despite weak U.K. GDP data
2022-12-21 17:26:17,European shares post best day in nearly 6 weeks as upbeat Nike results lift retailers
2022-12-21 08:37:44,European stocks edge higher; German sentiment improves as year nears end
2022-12-20 17:18:28,European shares slip as BOJ's policy shift dents risk appetite
2022-12-20 08:52:03,European stocks lower after BOJ's change of stance; German PPI falls
2022-12-19 14:40:21,Porsche shares climb after sportscar maker enters blue-chip German index
2022-12-19 14:05:44,Wirecard witness admits guilt but pins German fraud blame on ex-CEO
2022-12-19 08:42:04,European stocks higher; German Ifo set to show improvement
2022-12-19 06:58:32,European stock futures edge higher; German Ifo index due
2022-12-16 11:22:48,How to trade today in the most tense and volatile 'quadruple witching hour' of the year
2022-12-16 10:45:51,Powell-Lagarde tandem knocks down the market: Watch out for what's next
2022-12-16 08:57:28,European stocks fall on raised recession fears; U.K. retail sales disappoint
2022-12-15 11:01:02,Powell sends markets into the red: Watch out for the 'bazooka' expected by experts
2022-12-15 09:09:14,"European stocks weaken; ECB, BoE loom after hawkish Fed  message"
2022-12-14 12:51:15,"Abrdn: ""This mix...will push the world economy over the cliff"""
2022-12-14 11:43:24,Stock markets in the red: Here's why the Fed could cool the market today
2022-12-14 08:55:26,European stocks lower on caution ahead of Fed meeting; Tui slumps
2022-12-13 10:51:30,U.S. CPI Preview: How it may affect the S&P 500 and what experts expect
2022-12-13 08:47:01,European stocks largely flat ahead of crucial U.S. CPI Release
2022-12-12 15:26:12,Former Wirecard boss' lawyer says prosecutors got the wrong man
2022-12-12 09:01:56,European stocks weaken; caution ahead of central bank meetings
2022-12-09 09:21:22,Fed and ECB in focus: Could there be surprises? Keep an eye on the betting pools
2022-12-09 08:59:47,European stocks edge lower; Credit Suisse gains ahead of U.S. PPI data
2022-12-09 07:02:24,European stock futures edge higher; U.S. PPI in focus
2022-12-08 20:27:02,Wirecard bosses' fraud trial begins after scandal that rocked Germany
2022-12-08 09:15:04,European stocks largely flat; investors wary ahead of central bank meetings
2022-12-07 08:51:54,European stocks mixed; recession concerns clash with China reopening
2022-12-07 08:04:49,Storm ahead in 2023? 10 tips to get the most out of your investment
2022-12-06 08:56:20,European stocks largely flat; German industrial orders impress
2022-12-06 08:39:54,Porsche up  on DAX promotion; Puma shrugs off exclusion
2022-12-06 06:56:47,European stock futures edge lower; risk-off sentiment prevails
2022-12-06 06:11:54,Wirecard in the dock as Germany's biggest fraud trial starts
2022-12-06 06:11:14,The rise and fall of Wirecard
2022-12-05 22:06:05,Porsche will join Germany's blue-chip index - Deutsche Boerse
2022-12-05 08:48:17,"European stocks largely lower, Eurozone PMIs in focus"
2022-12-02 10:37:32,ECB: Will it slow down rate hikes like the Fed? This is what the experts say
2022-12-02 08:58:07,European stocks edge lower; gloomy data weighs ahead of U.S. payrolls
2022-12-01 11:44:23,"Beware of 'fine print' in Powell's message, experts warn"
2022-12-01 08:58:58,"European stocks higher; Powell speech, German retail sales in focus"
2022-11-30 08:51:58,European stocks higher; Eurozone CPI data looms large
2022-11-29 08:47:39,Will we have a Christmas rally this year? Here's what the experts have to say
2022-11-29 08:42:26,European stocks higher on Chinese COVID reopening hopes
2022-11-29 02:16:19,Rates and recession: European shares face rocky start to 2023: Reuters Poll
2022-11-28 11:58:36,Univar leaps on Brenntag takeover speculation
2022-11-28 08:43:30,European stocks lower; Brenntag slumps over acquisition talk
2022-11-25 08:29:35,European stocks largely unchanged; German GDP shows slight improvement
2022-11-24 08:41:21,European stocks mixed; Jet2 soars ahead of German Ifo release
2022-11-23 08:54:36,"European stocks mixed; PMI data, Fed minutes in focus"
2022-11-22 08:37:49,European stocks mixed; OECD report to detail economic weakness
2022-11-21 08:55:16,European stocks lower; German PPI unlikely to stop ECB  hike
2022-11-17 17:31:40,Miners drag Europe's STOXX 600 lower; German shares rise after Siemens' profit beat
2022-11-17 08:35:02,Siemens upbeat about coming year
2022-11-16 08:55:53,"European stocks mixed; investors digest missile strike, UK CPI, corporate earnings"
2022-11-15 08:50:33,"European stocks edge higher; inflation data, Vodafone in focus"
2022-11-14 15:50:40,"Germany's DAX index returns to bull market, rising 20% from September lows"
2022-11-14 08:53:34,European stocks higher; global confidence remains strong
2022-11-11 08:48:47,European stocks higher; buoyant tone despite U.K. GDP fall
2022-11-11 07:09:43,European stock futures rise; U.K. growth contracts in third quarter
2022-11-10 08:54:03,European stocks edge lower; earnings season in full flow
2022-11-09 08:53:55,European stocks edge lower; U.S. political uncertainty  weighs
2022-11-08 10:47:40,Nasdaq could rebound soon as bearish positioning nears 3-year highs - Citi
2022-11-08 08:58:42,"European stocks largely lower; corporate earnings, U.S. midterms in focus"
2022-11-07 09:23:33,European Stocks Edge Higher; German Industrial Production Impresses
2022-10-28 16:20:42,"European shares close higher, tracking Wall Street gains"
2022-10-28 12:20:52,Volkswagen says supply jams here to stay as earnings stagnate
2022-10-28 07:41:05,European Stocks Lower; Volkswagen Slumps After Third-Quarter Earnings
2022-10-27 20:51:57,"Wall Street mixed, European shares end nearly flat; sterling, euro fall"
2022-10-27 08:06:21,"European Stocks Mixed; Credit Suisse Slumps, But Shell Helps U.K. Outperform"
2022-10-26 08:04:05,European Stocks Edge Higher; Corporate Earnings Season in Full Swing
2022-10-25 07:55:20,European Markets Edge Higher Amid Hopes for Central Bank Policy Softening
2022-10-25 05:43:58,"European Stock Futures Edge Higher; UBS, HSBC Release Earnings"
2022-10-24 07:54:57,"European Stocks Mixed; ECB, Bank Earnings, New U.K. Leader Eyed"
2022-10-21 07:53:38,European Stocks Lower; Adidas Cuts Full-Year Outlook
2022-10-20 07:47:57,"European Stocks Mixed; German PPI Disappoints, Ericsson Slumps"
2022-10-19 07:57:57,European Stocks Largely Flat; Hot U.K. Inflation Negates Corporate Confidence
2022-10-18 07:38:32,European Stocks Higher After U.K. Tax Reversal; Publicis Shines
2022-10-17 07:41:21,European Stocks Edge Higher; U.K. Outperforms Ahead of Fiscal Update
2022-10-14 21:11:38,Bayer to challenge $275 million U.S. jury verdict over PCB injury claims
2022-10-14 07:48:45,European Stocks Higher; Potential U.K. Fiscal U-Turn Boosts Sentiment
2022-10-13 07:41:34,European Stocks Largely Lower; German Inflation Elevated Ahead of U.S. CPI Release
2022-10-12 08:50:41,"Europe Stocks Head Lower on BoE Confusion, Philips Guidance Cut"
2022-10-11 08:02:17,"Europe Stocks Head Lower Early as BoE, Russian Attacks Keep Mood Grim"
2022-10-10 08:20:40,"European Shares Open Week Lower Amid Ukraine Tensions, Rate Hike Possibilities"
2022-10-07 14:00:07,Zetrix and MIMOS Sign MOU For Malaysia’s Public Blockchain Infra
2022-10-07 07:58:29,European Shares Rise After Opening Lower as Key U.S. Jobs Data Looms
2022-10-06 07:39:47,"European Shares Falter as Traders Eye U.S. Jobs Data, OPEC+ Output Cut"
2022-10-05 07:59:06,"European Shares Edge Lower After Stocks Climb in U.S., Asia"
2022-10-04 07:44:29,European Stocks Higher; Eurozone PPI Data Due
2022-10-03 07:24:17,"European Stocks Lower; U.K. Tax U-Turn, Credit Suisse Woes in Focus"
2022-09-30 07:44:17,European Stocks Higher; Surprise U.K. Growth Helps Mood
2022-09-29 11:36:17,Almost Half of Porsche IPO Bids Miss Out on High Demand
2022-09-29 07:47:19,European Stocks Sharply Lower; German State Inflation Weighs
2022-09-28 07:32:09,European Stocks Sharply Lower; German GfK Sentiment Falls to Record Low
2022-09-27 07:44:32,European Stocks Higher; Sentiment Remains Weak
2022-09-26 08:04:58,European Stocks Edge Higher; Italian Stocks Soar After Election
2022-09-23 16:22:20,European shares routed as recession worries heighten
2022-09-23 11:11:48,Marketmind: Keep on going
2022-09-23 07:40:58,European Stocks Lower; Macroeconomic Outlook Looks Bleak
2022-09-22 07:31:35,"European Stocks Sharply Lower; BOE, SNB Set to Follow Fed's Lead"
2022-09-21 16:06:23,European shares recover from geopolitical shock ahead of big Fed move
2022-09-21 07:54:40,European Stocks Mainly Lower; Russia Mobilizes Reserve Force
2022-09-20 07:58:10,European Stocks Higher;  German Producer Prices Soar to Record Levels
2022-09-19 16:27:39,European shares flat with all eyes on central bank moves
2022-09-19 07:47:16,European Stocks Lower; Caution Ahead of Federal Reserve Meeting
2022-09-16 07:50:25,European Stocks Sharply Lower; U.K. Retail Sales Slump
2022-09-15 07:35:28,European Stocks Edge Higher; H&M Quarterly Sales Disappoint
2022-09-14 07:46:39,European Stocks Lower; Inditex Soars After Strong Quarter
2022-09-13 08:19:18,European Stocks Higher; M&A Talk Helps Sentiment
2022-09-09 08:07:20,European Stocks Higher; EU Energy Summit Looms Large
2022-09-08 07:29:51,European Stocks Higher Ahead of ECB Meeting; AB Foods Slumps
2022-09-07 07:51:58,European Stocks Lower; German Industrial Output Adds to Recession Fears
2022-09-06 16:10:40,European shares find footing after rough start to week
2022-09-06 13:57:32,Siemens Energy Shares Rise After Group Readded to DAX Index
2022-09-06 07:42:06,European Stocks Higher; German Factory Orders Slump in July
2022-09-06 05:55:58,European Stock Futures Largely Unchanged; German Factory Orders Drop
2022-09-05 22:51:56,"More shelling raises nuclear fears as Kyiv, Moscow await UN report"
2022-09-05 14:45:43,European stocks fall after gas pipeline shutdown
2022-09-05 10:00:58,"Europe Energy, OPEC+ Meeting, Truss Triumph - What's Moving Markets"
2022-09-05 07:53:19,European Stocks Slump on Renewed Energy Supply Worries
2022-09-05 07:52:55,European Gas Prices Leap at Open After Russia Shuts Nord Stream Pipeline
2022-09-02 08:02:19,European Stocks Higher; Likely Russian Gas Resumption Helps
2022-09-01 08:02:53,European Stocks Sharply Lower; German Retail Sales Fail to Lift Gloom
2022-08-31 07:51:54,European Stocks Edge Lower; French Consumer Spending Slumps
2022-08-30 16:17:03,"European stocks fall for third day as rate hike, recession fears grow"
2022-08-30 07:37:37,European Stocks Higher; Uniper Exhausts Credit Line
2022-08-29 09:05:04,"European Shares Slump, Bond Yields Rise as Traders Digest Hawkish Powell Comments"
2022-08-26 08:00:05,European Stocks Higher; Powell Speech to Dominate Markets
2022-08-25 07:50:38,European Stocks Higher; German GDP Surprise Helps Tone
2022-08-24 12:21:08,"European recovery set to stall, outlook cautious - Reuters poll"
2022-08-24 08:18:49,European Stocks Edge Lower; Jackson Hole Worries Weigh
2022-08-23 08:03:42,European Stocks Mixed; PMI Data Point to Future Weakness
2022-08-23 05:56:43,"European Stock Futures Lower; Gas Prices, Economic Concerns Rise"
2022-08-22 23:00:18,FCA highlights limited role as unregistered businesses continue to operate
2022-08-19 07:58:15,European Stocks Largely Lower; Joules Group Slumps
2022-08-18 07:55:14,European Stocks Mixed; Caution Ahead of Eurozone CPI Release
2022-08-17 15:02:22,Crypto Flipsider News – Market Update; Celsius Sells BTC; Crypto.com FCA License; Coinbase’s New Lawsuit; SEC Sues Dragonchain
2022-08-17 07:38:55,European Stocks Edge Higher; Eurozone GDP Data Due
2022-08-16 07:36:01,European Stocks Edge Higher; BHP Soars After Bumper Profits
2022-08-15 09:54:40,HelloFresh Hits 4-Week High After Solid 2Q
2022-08-15 08:15:35,European Stocks Edge Higher; Weak Chinese Data Hits Sentiment
2022-08-12 07:54:51,European Stocks Edge Higher; U.K. GDP Falls By Less Than Expected
2022-08-11 07:50:36,European Shares Rise After Soft U.S. Inflation Data
2022-08-10 07:27:45,European Markets Move Lower as Key U.S. Inflation Data Looms
2022-08-09 11:48:35,"Continental AG Earnings Miss, Revenue Beats In Q2"
2022-08-09 07:38:32,European Stocks Edge Lower; Caution Ahead of Crucial U.S. CPI Release
2022-08-08 07:43:05,European Stocks Higher; M&A Deals Help Positive Mood
2022-08-05 16:26:00,Allianz shells out 140 million euros to shut U.S. fund unit after fraud
2022-08-05 07:53:40,European Stocks Mixed; WPP Weighs on U.K. Market
2022-08-05 04:46:35,"Merck Earnings Miss, Revenue Beats In Q2"
2022-08-04 16:05:57,European shares edge higher on earnings lift; growth fears persist
2022-08-04 10:17:39,"ING Groep Earnings, Revenue Beat in Q2"
2022-08-04 08:31:06,"Adidas, Zalando Bounce After Meeting Lowered Expectations"
2022-08-04 07:50:55,"European Stocks Higher; Corporate Earnings, German Factory Orders Help"
2022-08-03 09:33:32,"Infineon Earnings, Revenue Beat in Q3"
2022-08-03 08:02:46,European Stocks Lower; BMW Bucks Positive Corporate Earnings Trend
2022-08-02 15:15:44,"Fresenius Medical Care Earnings Miss, Revenue Beats In Q2"
2022-08-02 07:38:25,European Stocks Lower on Geopolitical Worries; BP Shines
2022-08-01 16:06:29,"Energy stocks drag European shares lower, reversing earlier gains"
